BMR,Required_Calorie
1857.552,2786.328
1846.126,2215.3512
1854.16,2781.24
1635.46,2126.098
1820.782,2367.0166
1632.311,2774.9287
1833.634,2200.3608
1816.457,2179.7484
1840.79,2393.027
1592.946,2389.419
1588.802,2383.203
1865.631,2798.4465
1618.717,2751.8189
1634.506,1961.4072
1578.141,2367.2115
1839.104,2206.9248
1870.707,2806.0605
1812.048,2355.6624
1869.38,2430.194
1838.528,2757.792
1626.445,2764.9565
1843.578,2765.367
1591.801,2387.7015
1631.625,2773.7625
1873.897,2248.6764
1844.208,2213.0496
1801.83,2162.196
1625.438,1950.5256
1628.277,2768.0709
1606.985,2089.0805
1628.344,2442.516
1828.216,2193.8592
1843.17,2764.755
1628.257,2116.7341
1616.576,2424.864
1603.862,2085.0206
1860.048,2418.0624
1833.35,2200.02
1844.16,2766.24
1594.595,2072.9735
1616.97,2425.455
1869.345,2430.1485
1837.038,2388.1494
1873.422,2435.4486
1849.741,2219.6892
1631.432,2120.8616
1609.715,2414.5725
1823.013,2187.6156
1844.869,2398.3297
1877.419,2440.6447
1807.47,2168.964
1870.468,2431.6084
1580.741,2054.9633
1587.97,2381.955
1845.213,2214.2556
1870.081,2244.0972
1867.04,2427.152
1642.228,1970.6736
1813.88,2358.044
1629.396,1955.2752
1850.332,2775.498
1884.873,2827.3095
1618.421,2427.6315
1587.275,2380.9125
1610.969,2094.2597
1629.657,2444.4855
1584.368,2059.6784
1590.771,2386.1565
1623.573,2760.0741
1816.286,2361.1718
1851.488,2221.7856
1852.117,2407.7521
1629.439,2444.1585
1848.456,2218.1472
1624.258,2111.5354
1811.65,2173.98
1821.508,2367.9604
1872.708,2434.5204
1594.064,2072.2832
1861.961,2420.5493
1627.552,2115.8176
1838.297,2389.7861
1814.297,2177.1564
1621.572,2432.358
1826.962,2375.0506
1859.172,2416.9236
1634.47,2124.811
1872.728,2434.5464
1851.907,2407.4791
1632.454,2448.681
1840.229,2760.3435
1626.758,2440.137
1829.301,2195.1612
1866.192,2239.4304
1620.206,2430.309
1597.878,2077.2414
1871.243,2432.6159
1583.451,2058.4863
1796.12,2155.344
1628.096,1953.7152
1608.192,2090.6496
1618.221,2103.6873
1599.293,2398.9395
1625.669,2438.5035
1866.831,2426.8803
1878.833,2818.2495
1806.128,2167.3536
1632.83,2775.811
1892.841,2460.6933
1823.629,2370.7177
1822.795,2369.6335
1848.288,2402.7744
1582.8,2374.2
1581.3,2371.95
1612.003,2095.6039
1814.869,2177.8428
1874.523,2249.4276
1631.775,2774.0175
1821.883,2186.2596
1876.43,2439.359
1612.974,2419.461
1805.66,2166.792
1846.699,2400.7087
1838.36,2757.54
1864.023,2236.8276
1580.861,2371.2915
1874.516,2436.8708
1625.393,2113.0109
1632.591,2448.8865
1858.73,2416.349
1846.117,2215.3404
1634.306,2124.5978
1871.647,2433.1411
1637.886,2784.4062
1875.836,2813.754
1868.574,2802.861
1868.962,2803.443
1859.431,2789.1465
1860.947,2791.4205
1860.465,2418.6045
1862.92,2794.38
1617.094,2102.2222
1806.145,2167.374
1618.018,2750.6306
1842.95,2211.54
1640.036,2460.054
1634.252,2451.378
1849.008,2773.512
1865.574,2425.2462
1605.275,2407.9125
1624.164,2436.246
1618.505,2751.4585
1631.949,2121.5337
1636.726,2127.7438
1623.289,2759.5913
1869.79,2804.685
1827.053,2375.1689
1815.184,2178.2208
1582.673,2057.4749
1631.968,2121.5584
1861.319,2791.9785
1871.63,2245.956
1594.716,2073.1308
1844.391,2213.2692
1820.685,2366.8905
1595.61,2074.293
1610.848,2416.272
1849.39,2219.268
1846.89,2216.268
1864.103,2796.1545
1623.62,2760.154
1628.557,2117.1241
1601.109,2081.4417
1617.93,2750.481
1845.629,2214.7548
1584.142,2059.3846
1606.291,2088.1783
1628.187,2442.2805
1868.115,2428.5495
1632.779,2449.1685
1596.182,2394.273
1819.283,2365.0679
1807.958,2169.5496
1587.55,2063.815
1614.439,2098.7707
1812.2,2355.86
1635.876,1963.0512
1842.624,2395.4112
1853.234,2779.851
1869.793,2430.7309
1862.264,2420.9432
1819.703,2365.6139
1834.307,2751.4605
1594.967,2392.4505
1865.041,2424.5533
1583.691,2058.7983
1592.954,2389.431
1837.501,2756.2515
1871.477,2432.9201
1613.147,2419.7205
1619.902,2429.853
1883.378,2448.3914
1602.534,2403.801
1882.983,2447.8779
1625.008,2437.512
1841.021,2209.2252
1825.478,2373.1214
1825.456,2373.0928
1843.915,2765.8725
1594.933,2392.3995
1614.989,2099.4857
1836.172,2754.258
1835.951,2753.9265
1579.47,2369.205
1627.456,2766.6752
1631.775,1958.13
1833.963,2200.7556
1838.555,2390.1215
1587.25,2063.425
1595.207,2392.8105
1596.234,2394.351
1829.243,2378.0159
1818.801,2364.4413
1864.97,2797.455
1588.312,2064.8056
1596.273,2075.1549
1796.435,2155.722
1814.148,2176.9776
1603.586,2405.379
1867.927,2801.8905
1625.49,2763.333
1588.357,2064.8641
1596.108,2074.9404
1610.252,2415.378
1625.224,2762.8808
1629.84,2444.76
1877.551,2816.3265
1838.039,2757.0585
1627.795,1953.354
1640.376,2788.6392
1824.96,2189.952
1842.148,2210.5776
1811.304,2354.6952
1848.864,2773.296
1865.711,2425.4243
1596.996,2395.494
1611.492,2417.238
1582.664,2373.996
1853.261,2409.2393
1632.798,1959.3576
1619.835,2753.7195
1583.668,2375.502
1872.861,2247.4332
1820.659,2366.8567
1584.214,2059.4782
1833.888,2384.0544
1578.646,2052.2398
1838.435,2757.6525
1830.271,2379.3523
1854.28,2781.42
1869.034,2429.7442
1624.847,2437.2705
1623.075,2109.9975
1593.68,2071.784
1628.11,2442.165
1632.142,2121.7846
1626.561,2439.8415
1618.1,2750.77
1822.808,2369.6504
1580.355,2370.5325
1627.158,2440.737
1627.831,1953.3972
1622.312,2433.468
1590.186,2385.279
1624.879,2112.3427
1855.644,2412.3372
1623.697,2110.8061
1822.564,2369.3332
1829.816,2378.7608
1596.772,2075.8036
1846.411,2215.6932
1622.278,2757.8726
1849.424,2219.3088
1829.16,2377.908
1859.848,2789.772
1850.557,2220.6684
1837.935,2756.9025
1632.95,2122.835
1609.428,2414.142
1858.666,2787.999
1879.405,2443.2265
1835.087,2385.6131
1634.656,2451.984
1630.256,1956.3072
1586.221,2379.3315
1838.972,2390.6636
1637.303,2783.4151
1626.036,2439.054
1601.591,2082.0683
1611.338,2094.7394
1814.416,2177.2992
1844.494,2213.3928
1813.898,2176.6776
1859.793,2231.7516
1622.715,2109.5295
1588.803,2065.4439
1872.811,2247.3732
1825.875,2191.05
1608.262,2412.393
1612.069,2095.6897
1604.737,2086.1581
1594.111,2391.1665
1625.854,1951.0248
1588.79,2065.427
1602.196,2082.8548
1610.815,2416.2225
1861.128,2233.3536
1615.446,2100.0798
1842.178,2210.6136
1634.933,2452.3995
1857.95,2786.925
1600.499,2400.7485
1627.386,2766.5562
1597.568,2076.8384
1622.89,2434.335
1867.234,2800.851
1617.735,2426.6025
1614.416,2421.624
1874.464,2249.3568
1877.617,2816.4255
1814.767,2359.1971
1635.835,2453.7525
1875.745,2813.6175
1835.529,2753.2935
1869.088,2429.8144
1846.478,2400.4214
1576.938,2050.0194
1629.028,2117.7364
1605.933,2087.7129
1806.589,2167.9068
1860.687,2232.8244
1587.056,2380.584
1592.067,2069.6871
1640.536,2132.6968
1605.044,2407.566
1599.932,2399.898
1591.065,2386.5975
1635.536,2453.304
1625.138,2437.707
1630.015,2771.0255
1836.873,2387.9349
1855.465,2226.558
1593.911,2072.0843
1866.685,2240.022
1837.983,2389.3779
1623.435,2759.8395
1847.674,2217.2088
1860.825,2791.2375
1852.62,2778.93
1630.399,2771.6783
1843.053,2211.6636
1850.813,2220.9756
1851.698,2407.2074
1808.635,2351.2255
1631.942,1958.3304
1623.812,2435.718
1581.874,2372.811
1633.021,1959.6252
1591.139,2068.4807
1870.169,2805.2535
1837.856,2205.4272
1642.937,1971.5244
1831.919,2381.4947
1855.709,2226.8508
1846.394,2400.3122
1624.622,2112.0086
1614.94,2099.422
1860.706,2418.9178
1883.195,2448.1535
1821.99,2368.587
1591.208,2068.5704
1879.706,2443.6178
1588.048,2064.4624
1839.118,2390.8534
1579.986,2053.9818
1820.608,2366.7904
1851.714,2407.2282
1597.755,2077.0815
1592.732,2389.098
1595.281,2073.8653
1816.764,2361.7932
1587.025,2063.1325
1627.066,2115.1858
1618.244,2427.366
1629.46,2444.19
1855.258,2411.8354
1880.278,2820.417
1643.038,1971.6456
1854.866,2782.299
1862.705,2794.0575
1833.671,2383.7723
1832.37,2382.081
1857.29,2228.748
1820.515,2184.618
1591.685,2069.1905
1872.522,2247.0264
1632.169,1958.6028
1836.616,2387.6008
1805.52,2166.624
1613.85,2098.005
1640.723,2132.9399
1873.825,2810.7375
1612.315,2418.4725
1621.33,2431.995
1877.992,2441.3896
1603.445,2405.1675
1603.449,2084.4837
1828.135,2376.5755
1818.235,2363.7055
1849.632,2774.448
1614.346,2098.6498
1828.405,2376.9265
1634.047,2451.0705
1804.999,2165.9988
1595.2,2073.76
1598.69,2398.035
1578.714,2368.071
1619.347,2105.1511
1631.096,2446.644
1633.222,2776.4774
1842.33,2210.796
1602.629,2083.4177
1860.74,2418.962
1630.67,1956.804
1836.391,2387.3083
1588.704,2065.3152
1612.1,2095.73
1626.468,2764.9956
1575.077,2362.6155
1871.48,2432.924
1613.532,2420.298
1869.118,2803.677
1864.057,2423.2741
1594.206,2391.309
1605.536,2408.304
1586.543,2379.8145
1620.199,2106.2587
1596.043,2394.0645
1642.122,2134.7586
1625.811,2438.7165
1811.66,2173.992
1619.141,2752.5397
1602.143,2082.7859
1614.048,2098.2624
1838.148,2757.222
1892.159,2459.8067
1861.747,2792.6205
1615.517,2100.1721
1829.214,2195.0568
1851.375,2221.65
1593.934,2072.1142
1608.249,2090.7237
1862.233,2793.3495
1862.765,2421.5945
1600.225,2080.2925
1824.053,2371.2689
1829.407,2195.2884
1848.614,2218.3368
1861.574,2420.0462
1575.646,2048.3398
1610.729,2416.0935
1803.594,2164.3128
1850.03,2775.045
1582.945,2374.4175
1868.279,2802.4185
1841.24,2761.86
1605.931,2087.7103
1596.215,2394.3225
1866.808,2426.8504
1600.283,2080.3679
1840.204,2760.306
1627.347,2766.4899
1586.853,2380.2795
1846.995,2770.4925
1819.036,2364.7468
1627.782,2767.2294
1635.969,2453.9535
1677.182,2515.773
1616.881,2425.3215
1640.99,1969.188
1459.586,2481.2962
1631.178,2773.0026
1629.853,2770.7501
1471.258,2501.1386
1465.271,2784.0149
1835.067,2385.5871
1591.694,2069.2022
1683.369,2020.0428
1861.226,2233.4712
1631.208,2120.5704
1720.71,2064.852
1512.648,1815.1776
1815.838,2360.5894
1487.471,2826.1949
1625.727,2763.7359
1650.322,2145.4186
1623.937,2435.9055
1598.352,2397.528
1481.038,2813.9722
1517.784,1821.3408
1590.978,2386.467
1894.38,2462.694
1858.908,2788.362
1532.183,1838.6196
1700.917,2041.1004
1641.677,1970.0124
1556.277,2023.1601
1835.18,2202.216
1665.742,2498.613
1501.39,1801.668
1744.358,2093.2296
1504.05,1955.265
1438.907,2446.1419
1471.242,2206.863
1701.854,2212.4102
1759.065,2110.878
1630.07,2445.105
1449.595,2174.3925
1651.244,1981.4928
1736.635,2083.962
1613.776,2097.9088
1724.976,2069.9712
1628.029,2442.0435
1591.159,2068.5067
1706.843,2218.8959
1778.026,2133.6312
1631.592,2773.7064
1724.332,2069.1984
1639.797,1967.7564
1636.585,2782.1945
1476.014,1771.2168
1651.955,2477.9325
1634.772,2452.158
1567.02,2037.126
1619.702,2429.553
1614.979,2422.4685
1518.617,1974.2021
1658.914,2156.5882
1612.081,2418.1215
1500.472,1950.6136
1543.446,2006.4798
1652.308,2478.462
1578.782,2368.173
1495.004,2242.506
1628.971,2769.2507
1459.164,1750.9968
1705.44,2046.528
1646.023,2139.8299
1464.146,2489.0482
1729.392,2075.2704
1594.408,2391.612
1492.465,2238.6975
1620.324,2754.5508
1461.84,2192.76
1523.635,1828.362
1662.753,1995.3036
1552.259,2017.9367
1482.822,2224.233
1638.26,2129.738
1638.611,2130.1943
1848.606,2403.1878
1617.599,2426.3985
1590.234,2385.351
1853.001,2779.5015
1553.518,2019.5734
1597.202,2395.803
1495.06,1794.072
1535.951,1996.7363
1519.351,1975.1563
1842.239,2394.9107
1537.771,1999.1023
1475.534,1770.6408
1676.571,2514.8565
1636.573,2782.1741
1829.188,2195.0256
1713.857,2056.6284
1601.633,2402.4495
1797.313,2156.7756
1893.323,2461.3199
1511.238,1813.4856
1491.705,2535.8985
1523.144,1980.0872
1859.692,2231.6304
1467.818,1761.3816
1877.116,2815.674
1609.743,2414.6145
1503.26,1803.912
1832.765,2199.318
1488.773,2530.9141
1623.959,2111.1467
1609.287,2092.0731
1630.185,2445.2775
1848.714,2403.3282
1534.986,1995.4818
1644.372,2137.6836
1660.923,2823.5691
1576.601,2049.5813
1467.928,2201.892
1636.105,2126.9365
1635.401,1962.4812
1522.833,1979.6829
1641.907,2791.2419
1456.76,2476.492
1458.999,1750.7988
1534.677,1995.0801
1677.49,2516.235
1485.19,2227.785
1841.013,2209.2156
1472.856,2209.284
1629.78,2770.626
1642.928,1971.5136
1616.141,2100.9833
1888.28,2454.764
1454.375,2181.5625
1595.282,2392.923
1729.304,2248.0952
1495.677,2243.5155
1570.173,2041.2249
1645.075,2796.6275
1693.242,2031.8904
1452.023,2468.4391
1623.42,2435.13
1574.659,2361.9885
1723.417,2068.1004
1662.629,2826.4693
1443.445,2453.8565
1488.317,1785.9804
1873.195,2809.7925
1641.233,2461.8495
1720.604,2236.7852
1805.863,2167.0356
1626.456,1951.7472
1585.519,2061.1747
1470.34,1764.408
1568.948,2039.6324
1634.372,2124.6836
1556.382,2023.2966
1491.22,2833.318
1698.735,2208.3555
1587.825,2381.7375
1624.156,2111.4028
1579.105,2052.8365
1577.889,2051.2557
1640.932,2461.398
1688.325,2532.4875
1601.141,2401.7115
1634.937,2779.3929
1456.371,2184.5565
1517.239,1972.4107
1852.536,2223.0432
1490.28,2235.42
1661.681,2824.8577
1543.225,2006.1925
1654.772,2813.1124
1599.58,2399.37
1490.473,1788.5676
1655.719,1986.8628
1489.763,2830.5497
1487.347,2825.9593
1866.679,2800.0185
1568.877,2353.3155
1449.119,2753.3261
1481.75,2222.625
1449.247,2753.5693
1800.985,2161.182
1694.15,2541.225
1635.96,2453.94
1461.197,2484.0349
1492.035,1790.442
1628.622,1954.3464
1499.115,2548.4955
1841.758,2210.1096
1478.55,1774.26
1884.004,2826.006
1508.934,1961.6142
1580.434,2054.5642
1690.314,2535.471
1462.023,2193.0345
1881.069,2821.6035
1475.227,2802.9313
1646.137,2469.2055
1616.981,2102.0753
1594.014,2072.2182
1760.49,2112.588
1770.39,2124.468
1889.887,2834.8305
1607.01,2089.113
1479.707,2219.5605
1668.659,2502.9885
1515.847,1970.6011
1596.25,2394.375
1826.564,2374.5332
1619.43,2753.031
1723.298,2240.2874
1430.36,2145.54
1488.644,2828.4236
1540.559,2002.7267
1689.731,2027.6772
1667.995,2835.5915
1476.305,2804.9795
1490.071,1788.0852
1644.07,2794.919
1611.872,2095.4336
1644.369,1973.2428
1460.527,2775.0013
1886.926,2830.389
1648.408,2802.2936
1496.334,1795.6008
1638.263,1965.9156
1502.265,1802.718
1523.612,1828.3344
1650.599,2475.8985
1834.674,2385.0762
1582.169,2056.8197
1825.113,2372.6469
1703.714,2044.4568
1648.512,2802.4704
1466.843,2493.6331
1590.188,2385.282
1465.3,2197.95
1647.275,2800.3675
1493.429,1792.1148
1885.216,2450.7808
1765.095,2118.114
1588.659,2382.9885
1842.264,2763.396
1823.301,2370.2913
1493.821,2240.7315
1578.049,2051.4637
1529.361,1835.2332
1849.159,2218.9908
1463.888,2781.3872
1744.931,2093.9172
1475.168,1770.2016
1579.051,2052.7663
1613.336,2420.004
1622.597,2109.3761
1483.769,2819.1611
1686.145,2529.2175
1532.749,1992.5737
1518.222,1973.6886
1893.36,2461.368
1717.77,2061.324
1526.478,1984.4214
1640.214,2132.2782
1663.155,1995.786
1633.831,1960.5972
1619.952,2105.9376
1858.02,2787.03
1482.575,2520.3775
1614.196,2421.294
1808.299,2350.7887
1456.813,2185.2195
1573.974,2046.1662
1711.645,2053.974
1673.413,2510.1195
1610.391,2415.5865
1639.134,2130.8742
1850.508,2220.6096
1676.236,2011.4832
1718.499,2234.0487
1693.12,2201.056
1845.555,2399.2215
1752.547,2103.0564
1629.191,2769.6247
1588.511,2382.7665
1444.319,2455.3423
1472.772,1767.3264
1686.308,2023.5696
1815.645,2178.774
1595.122,2073.6586
1461.929,2777.6651
1658.746,1990.4952
1664.439,2829.5463
1588.679,2065.2827
1520.632,1824.7584
1680.886,2521.329
1854.606,2410.9878
1498.195,2247.2925
1587.948,2064.3324
1645.934,2139.7142
1852.114,2778.171
1777.369,2132.8428
1784.401,2141.2812
1841.5,2762.25
1631.478,2447.217
1590.14,2067.182
1831.685,2198.022
1633.378,1960.0536
1626.566,2114.5358
1770.867,2125.0404
1695.446,2204.0798
1872.225,2246.67
1491.08,2236.62
1569.248,2040.0224
1615.014,2099.5182
1487.558,1785.0696
1914.374,2488.6862
1491.744,2834.3136
1695.498,2034.5976
1676.802,2012.1624
1822.125,2186.55
1441.136,2161.704
1480.999,2813.8981
1584.227,2376.3405
1645.345,1974.414
1494.877,1793.8524
1632.36,2775.012
1867.705,2428.0165
1582.641,2057.4333
1647.875,2142.2375
1607.247,2089.4211
1611.602,2417.403
1618.936,2104.6168
1649.54,2804.218
1457.158,2768.6002
1623.079,2759.2343
1867.571,2801.3565
1626.963,2765.8371
1514.354,1968.6602
1701.638,2041.9656
1722.704,2067.2448
1488.066,2827.3254
1479.533,2219.2995
1627.7,2441.55
1745.296,2094.3552
1663.175,1995.81
1477.781,2512.2277
1619.588,2753.2996
1574.818,2362.227
1461.912,2777.6328
1649.03,2473.545
1599.995,2079.9935
1642.114,2134.7482
1443.45,2453.865
1632.479,1958.9748
1509.583,1962.4579
1752.341,2102.8092
1505.229,1806.2748
1662.618,2161.4034
1482.248,2519.8216
1755.591,2106.7092
1454.326,2181.489
1649.785,1979.742
1644.01,1972.812
1721.944,2238.5272
1630.709,2772.2053
1673.357,2175.3641
1573.48,2045.524
1496.551,1795.8612
1650.237,2145.3081
1531.359,1837.6308
1510.754,1812.9048
1448.456,2172.684
1592.774,2070.6062
1779.97,2135.964
1628.16,1953.792
1656.058,2815.2986
1648.801,1978.5612
1672.257,2006.7084
1857.615,2229.138
1634.844,2779.2348
1593.044,2070.9572
1642.76,2135.588
1601.932,2082.5116
1716.157,2059.3884
1626.94,2440.41
1610.868,2416.302
1441.163,2161.7445
1576.381,2049.2953
1466.91,2787.129
1837.075,2204.49
1518.733,1974.3529
1472.015,2796.8285
1653.282,2810.5794
1578.146,2051.5898
1754.833,2105.7996
1627.173,1952.6076
1612.885,2419.3275
1586.781,2380.1715
1477.966,2512.5422
1642.75,2135.575
1820.891,2367.1583
1662.823,2494.2345
1657.015,2816.9255
1657.137,2485.7055
1574.458,2361.687
1638.188,2129.6444
1627.825,2767.3025
1646.314,2140.2082
1864.066,2796.099
1861.769,2234.1228
1481.343,2518.2831
1625.382,1950.4584
1537.795,1999.1335
1624.044,2111.2572
1468.373,2789.9087
1597.467,2396.2005
1818.509,2182.2108
1506.274,1958.1562
1659.774,2157.7062
1492.127,2835.0413
1630.261,2445.3915
1535.383,1995.9979
1740.532,2088.6384
1846.679,2216.0148
1654.777,2151.2101
1886.107,2829.1605
1686.266,2023.5192
1644.761,2796.0937
1562.043,2030.6559
1626.906,1952.2872
1511.168,1964.5184
1830.594,2379.7722
1481.644,2518.7948
1679.251,2183.0263
1452.879,2760.4701
1730.021,2076.0252
1643.423,1972.1076
1711.517,2053.8204
1691.324,2536.986
1471.179,2795.2401
1743.63,2092.356
1518.58,1974.154
1466.452,2492.9684
1614.816,2422.224
1628.63,2442.945
1470.415,2499.7055
1865.491,2798.2365
1630.795,2772.3515
1857.972,2786.958
1630.481,2445.7215
1563.238,2032.2094
1460.072,2774.1368
1690.639,2197.8307
1600.561,2400.8415
1580.665,2054.8645
1610.652,2093.8476
1655.202,2813.8434
1463.388,1756.0656
1875.013,2812.5195
1496.59,2544.203
1472.868,1767.4416
1491.668,2237.502
1488.964,1786.7568
1628.921,2117.5973
1495.107,2242.6605
1839.596,2391.4748
1531.198,1837.4376
1673.186,2844.4162
1669.991,2003.9892
1695.013,2203.5169
1825.125,2190.15
1634.54,2451.81
1870.236,2244.2832
1606.333,2088.2329
1612.954,2096.8402
1853.874,2224.6488
1883.079,2448.0027
1755.968,2107.1616
1575.046,2362.569
1802.85,2163.42
1873.854,2248.6248
1483.704,2522.2968
1612.439,2418.6585
1600.775,2081.0075
1465.721,1758.8652
1653.589,2811.1013
1603.727,2084.8451
1520.257,1824.3084
1511.763,1814.1156
1620.682,2755.1594
1613.869,2098.0297
1872.843,2434.6959
1633.726,2777.3342
1766.048,2119.2576
1673.07,2007.684
1576.21,2049.073
1573.833,2045.9829
1649.608,1979.5296
1522.996,1827.5952
1606.098,2409.147
1481.032,2813.9608
1830.618,2379.8034
1479.773,2219.6595
1633.648,2450.472
1484.407,2523.4919
1658.4,2819.28
